이체년월,법정동시도,법정동시군_일부통합(연금일시금분류(일시금합침)),노령연금 수급자수,노령연금 금액,장애연금 수급자수,장애연금 금액,유족연금 수급자수,유족연금 금액,일시금 수급자수,일시금 금액
2023-02,전라남도,나주시,15101 ,6221300730 ,155 ,100561100 ,3601 ,825677740 ,37 ,265760680 
2023-02,전라남도,광양시,14696 ,8632988420 ,194 ,120968830 ,2951 ,769164320 ,55 ,276679060 
2023-02,전라남도,담양군,8479 ,3648830770 ,81 ,26796760 ,1914 ,415074910 ,14 ,138628380 
2023-02,전라남도,곡성군,5711 ,2293829980 ,47 ,40582620 ,1464 ,303075440 ,10 ,41363180 
2023-02,전라남도,구례군,4653 ,1864429680 ,43 ,18411340 ,1230 ,257772400 ,9 ,46581580 
2023-02,전라남도,고흥군,12742 ,4712833230 ,118 ,48332340 ,3804 ,798320990 ,37 ,169648470 
2023-02,전라남도,보성군,7444 ,2874097760 ,60 ,26346580 ,2097 ,451231770 ,24 ,105348760 
2023-02,전라남도,화순군,10245 ,4407134300 ,106 ,40634940 ,2607 ,559220600 ,14 ,99288230 
2023-02,전라남도,장흥군,6335 ,2361270770 ,56 ,29696870 ,1753 ,393708800 ,27 ,113619530 
2023-02,전라남도,강진군,6281 ,2511305300 ,44 ,18996070 ,1668 ,376151800 ,10 ,55031970 
2023-02,전라남도,해남군,11209 ,4310660430 ,112 ,49441380 ,3083 ,690822550 ,36 ,146913920 
2023-02,전라남도,영암군,7968 ,3252298040 ,82 ,36751200 ,2148 ,482812070 ,33 ,190995600 
2023-02,전라남도,무안군,9743 ,3977008300 ,130 ,55740850 ,2487 ,578352430 ,24 ,88477720 
2023-02,전라남도,함평군,6231 ,2453082310 ,67 ,25142400 ,1651 ,363753770 ,16 ,85048810 
2023-02,전라남도,영광군,7892 ,3103184850 ,82 ,35174290 ,2147 ,458073770 ,27 ,121046870 
2023-02,전라남도,장성군,7888 ,3315009080 ,64 ,39373890 ,1816 ,374375440 ,16 ,125171340 
2023-02,전라남도,완도군,7663 ,2883601870 ,63 ,44192530 ,2325 ,529260400 ,38 ,152109090 
2023-02,전라남도,진도군,4789 ,1809939020 ,36 ,15665390 ,1459 ,330192510 ,19 ,119745710 
2023-02,전라남도,신안군,7505 ,2919596900 ,54 ,22688020 ,2085 ,463342040 ,28 ,125294100 
2023-02,경상북도,포항시,59994 ,36614116280 ,792 ,384878920 ,11339 ,3426456280 ,196 ,1014685860 
2023-02,경상북도,경주시,36937 ,19150304600 ,519 ,237030990 ,6972 ,1788458210 ,115 ,594092930 
2023-02,경상북도,김천시,19363 ,8930460080 ,224 ,109656700 ,3766 ,934634130 ,59 ,452919280 
2023-02,경상북도,안동시,20842 ,8996164400 ,259 ,113176830 ,4763 ,1165223390 ,53 ,341379430 
2023-02,경상북도,구미시,35939 ,20410800620 ,574 ,334046800 ,6103 ,1729885290 ,99 ,576343190 
2023-02,경상북도,영주시,15232 ,6355187150 ,172 ,75147110 ,3189 ,766212450 ,50 ,295869100 
2023-02,경상북도,영천시,17371 ,7708242340 ,198 ,79178750 ,3546 ,817222260 ,57 ,389229470 
2023-02,경상북도,상주시,17029 ,7137245980 ,169 ,77495800 ,4456 ,1000906330 ,38 ,216939250 
2023-02,경상북도,문경시,12337 ,5494119340 ,133 ,52766990 ,3010 ,688606260 ,35 ,237052030 
2023-02,경상북도,경산시,30173 ,14554238720 ,376 ,169629130 ,5446 ,1436800180 ,75 ,435469260 
2023-02,경상북도,군위군,5502 ,2425011730 ,43 ,39996990 ,1164 ,267323210 ,8 ,40221530 
2023-02,경상북도,의성군,11825 ,4908279600 ,104 ,42596260 ,3171 ,738973390 ,23 ,60912540 
2023-02,경상북도,청송군,5055 ,2219278830 ,45 ,19280250 ,1224 ,304289080 ,14 ,74106650 
2023-02,경상북도,영양군,3092 ,1291720770 ,23 ,9628980 ,810 ,203106400 ,13 ,62934470 
2023-02,경상북도,영덕군,7185 ,2908474880 ,54 ,24862180 ,1976 ,427246360 ,20 ,93466580 
2023-02,경상북도,청도군,9629 ,4358673730 ,71 ,28023570 ,2239 ,537193230 ,27 ,130855370 
2023-02,경상북도,고령군,5913 ,2531375220 ,69 ,27915120 ,1318 ,305336650 ,32 ,274401100 
2023-02,경상북도,성주군,8329 ,3793221050 ,67 ,28036380 ,1722 ,410784030 ,36 ,215593020 
2023-02,경상북도,칠곡군,12676 ,6509280850 ,166 ,74669000 ,2427 ,646451120 ,63 ,588651020 
2023-02,경상북도,예천군,8935 ,3769747690 ,92 ,85450030 ,2436 ,554221860 ,4 ,52114620 
2023-02,경상북도,봉화군,6410 ,2798342080 ,64 ,25718000 ,1441 ,339800290 ,24 ,105800340 
2023-02,경상북도,울진군,7582 ,3388774220 ,79 ,37351640 ,1921 ,443083690 ,27 ,180762890 
2023-02,경상북도,울릉군,1306 ,594349130 ,8 ,2622150 ,263 ,68536120 ,11 ,41898730 
2023-02,경상남도,창원시,110928 ,66451733690 ,1567 ,852428070 ,17948 ,5444078420 ,347 ,2276044730 
2023-02,경상남도,진주시,35126 ,17165183560 ,545 ,264242530 ,7052 ,1867259920 ,114 ,603993450 
2023-02,경상남도,통영시,14444 ,6613973220 ,228 ,110716470 ,3054 ,796247710 ,58 ,247926930 
2023-02,경상남도,사천시,13051 ,5796566780 ,174 ,77813490 ,2847 ,705542430 ,61 ,392524160 
2023-02,경상남도,김해시,46834 ,25159745620 ,998 ,505182940 ,8676 ,2451684820 ,233 ,1668558680 
2023-02,경상남도,밀양시,17857 ,8432350320 ,168 ,68527680 ,3799 ,913762370 ,44 ,304318800 
2023-02,경상남도,거제시,22242 ,15786129350 ,385 ,206871510 ,4244 ,1361540350 ,88 ,540954830 
2023-02,경상남도,양산시,37177 ,20097076670 ,636 ,333745990 ,6430 ,1881567860 ,143 ,896379920 
2023-02,경상남도,의령군,5435 ,2423304940 ,48 ,20217870 ,1303 ,288681540 ,11 ,47973650 
2023-02,경상남도,함안군,10052 ,4958004620 ,109 ,46464070 ,2171 ,540931840 ,33 ,251058380 
2023-02,경상남도,창녕군,11277 ,5108557630 ,126 ,58343450 ,2512 ,585539480 ,26 ,194255360 
2023-02,경상남도,고성군,9205 ,4080670830 ,114 ,48391230 ,2028 ,473048960 ,33 ,199445580 
2023-02,경상남도,남해군,8069 ,3523624850 ,81 ,51382720 ,2260 ,524565860 ,24 ,123206060 
2023-02,경상남도,하동군,8344 ,3620462530 ,78 ,39984380 ,1940 ,442870390 ,10 ,81460350 
2023-02,경상남도,산청군,7037 ,3144860260 ,57 ,24289860 ,1669 ,385163670 ,20 ,81859200 
2023-02,경상남도,함양군,7111 ,2994933570 ,60 ,24216010 ,1845 ,427968260 ,19 ,65085590 
2023-02,경상남도,거창군,9879 ,4140903510 ,91 ,46402180 ,2542 ,576780280 ,18 ,84211820 
2023-02,경상남도,합천군,9217 ,3943799260 ,76 ,30957080 ,2505 ,570179850 ,29 ,139719120 
2023-02,제주특별자치도,제주시,44645 ,21648613170 ,573 ,302887640 ,8888 ,2435755710 ,183 ,973659620 
2023-02,제주특별자치도,서귀포시,21821 ,10026597110 ,237 ,143254230 ,4259 ,1131682270 ,98 ,426009950 
2023-03,서울특별시,종로구,14130 ,7560896450 ,97 ,59316980 ,2053 ,671052170 ,50 ,246512770 
2023-03,서울특별시,중구,12519 ,6253861280 ,105 ,51797940 ,1734 ,518503840 ,41 ,310403150 
2023-03,서울특별시,용산구,20523 ,12043337850 ,169 ,140613620 ,2856 ,940055340 ,97 ,930106790 
2023-03,서울특별시,성동구,27119 ,14910049040 ,229 ,129206850 ,4037 ,1280666010 ,98 ,753758350 
2023-03,서울특별시,광진구,31436 ,17073012940 ,288 ,208897310 ,4720 ,1475529720 ,148 ,1173350850 
2023-03,서울특별시,동대문구,34656 ,16651485520 ,376 ,244868580 ,5506 ,1567096200 ,124 ,595393020 
2023-03,서울특별시,중랑구,41443 ,19357154630 ,443 ,214369060 ,6591 ,1873480830 ,164 ,910643790 
2023-03,서울특별시,성북구,41989 ,21185969250 ,409 ,246332040 ,6675 ,1963810190 ,139 ,826764740 
2023-03,서울특별시,강북구,34092 ,15095855040 ,407 ,252290060 ,5641 ,1580209640 ,133 ,588881810 
2023-03,서울특별시,도봉구,38546 ,19714095210 ,393 ,235139160 ,5745 ,1681524080 ,138 ,700103590 
2023-03,서울특별시,노원구,50396 ,26110332900 ,636 ,424811300 ,8193 ,2419930710 ,155 ,1041123340 
2023-03,서울특별시,은평구,49644 ,24508007920 ,534 ,271908480 ,7654 ,2256849550 ,145 ,1102500200 
2023-03,서울특별시,서대문구,30409 ,15933785160 ,305 ,206781670 ,4678 ,1432465560 ,96 ,573170930 
2023-03,서울특별시,마포구,30872 ,17147239820 ,305 ,179008690 ,4910 ,1548309230 ,94 ,720706100 
2023-03,서울특별시,양천구,44304 ,25749957400 ,440 ,225445060 ,6471 ,2063592330 ,99 ,549424970 
2023-03,서울특별시,강서구,56600 ,30950148400 ,707 ,431250540 ,8178 ,2534683950 ,176 ,913886060 
2023-03,서울특별시,구로구,44029 ,23080187500 ,483 ,357576850 ,6621 ,2000637450 ,228 ,1170378140 
2023-03,서울특별시,금천구,25087 ,12326563860 ,289 ,170451720 ,3725 ,1035725490 ,150 ,977369880 
2023-03,서울특별시,영등포구,36055 ,20817957650 ,369 ,179687580 ,5279 ,1708987880 ,182 ,911237280 
2023-03,서울특별시,동작구,38196 ,21723311320 ,313 ,254237390 ,5591 ,1821080420 ,134 ,792137060 
2023-03,서울특별시,관악구,45698 ,22277334950 ,508 ,275871830 ,7192 ,2155469810 ,216 ,1153769690 
2023-03,서울특별시,서초구,35947 ,25661697530 ,239 ,169444060 ,4583 ,1877761750 ,99 ,842196180 
2023-03,서울특별시,강남구,46640 ,33900401550 ,394 ,267416770 ,6361 ,2515678120 ,150 ,1062759660 
2023-03,서울특별시,송파구,63521 ,41496528870 ,576 ,341032290 ,7947 ,2851172820 ,173 ,1077381020 
2023-03,서울특별시,강동구,46206 ,26327021290 ,516 ,315651080 ,6452 ,2077670790 ,141 ,771614520 
2023-03,부산광역시,중구,5817 ,2478865420 ,68 ,28826910 ,951 ,244883420 ,24 ,107783220 
2023-03,부산광역시,서구,14873 ,6943175020 ,167 ,110934580 ,2720 ,749995670 ,47 ,248327120 
2023-03,부산광역시,동구,12277 ,5524100920 ,138 ,57438990 ,2380 ,652203890 ,42 ,263267680 
2023-03,부산광역시,영도구,17428 ,8575762720 ,218 ,94602110 ,3447 ,963621290 ,48 ,287932460 
2023-03,부산광역시,부산진구,43524 ,21475056610 ,557 ,242469900 ,8097 ,2267125390 ,129 ,638446390 
2023-03,부산광역시,동래구,32262 ,17090194230 ,353 ,171597380 ,5598 ,1697137820 ,74 ,421980760 
2023-03,부산광역시,남구,32102 ,16609098560 ,364 ,206738160 ,6055 ,1811298650 ,72 ,390086340 
2023-03,부산광역시,북구,35572 ,19049819230 ,516 ,252083830 ,5587 ,1632046440 ,95 ,541436280 
2023-03,부산광역시,해운대구,43916 ,24909343950 ,477 ,221028610 ,7255 ,2236683590 ,123 ,937524890 
2023-03,부산광역시,사하구,41407 ,21509503140 ,565 ,303739150 ,6926 ,1979751100 ,143 ,896673870 
2023-03,부산광역시,금정구,30059 ,16037022770 ,341 ,215266050 ,5003 ,1498414380 ,98 ,543649080 
2023-03,부산광역시,강서구,12487 ,6590255850 ,181 ,111798810 ,1933 ,553361700 ,62 ,606038790 
2023-03,부산광역시,연제구,24924 ,12726772340 ,268 ,155368050 ,4321 ,1272784440 ,88 ,491394920 
2023-03,부산광역시,수영구,22055 ,11597773290 ,239 ,125614770 ,3693 ,1149179110 ,60 ,283390540 
2023-03,부산광역시,사상구,28794 ,14840487920 ,390 ,174755750 ,4976 ,1396399840 ,109 ,562133210 
2023-03,부산광역시,기장군,17747 ,9045105960 ,251 ,107422530 ,3187 ,902690930 ,78 ,536263600 
2023-03,대구광역시,중구,8506 ,3752509670 ,89 ,42417940 ,1447 ,392388340 ,24 ,142701210 
2023-03,대구광역시,동구,41223 ,18870568100 ,516 ,248196940 ,7178 ,1934512550 ,128 ,710506380 
2023-03,대구광역시,서구,24553 ,10659334080 ,329 ,128505550 ,4506 ,1169461280 ,106 ,520607830 
2023-03,대구광역시,남구,17860 ,7764425250 ,203 ,99137750 ,3319 ,898139640 ,61 ,317502410 
2023-03,대구광역시,북구,45219 ,21888760640 ,665 ,304226930 ,8408 ,2304825810 ,169 ,862497960 
2023-03,대구광역시,수성구,38925 ,21690245590 ,487 ,265311090 ,6574 ,2043465720 ,101 ,547358950 
2023-03,대구광역시,달서구,56720 ,29325873020 ,841 ,372353780 ,9788 ,2758340700 ,210 ,1186539270 
2023-03,대구광역시,달성군,25947 ,13124003990 ,396 ,172321110 ,4555 ,1214797630 ,82 ,584321480 
2023-03,인천광역시,중구,12824 ,6626192280 ,173 ,133158780 ,1980 ,570790960 ,62 ,298589940 
2023-03,인천광역시,동구,8401 ,4181377060 ,104 ,73301830 ,1512 ,469752550 ,18 ,101133410 
2023-03,인천광역시,미추홀구,42423 ,21214720520 ,590 ,326606120 ,7441 ,2177201100 ,228 ,1199460790 
2023-03,인천광역시,연수구,29610 ,19054906980 ,410 ,234005310 ,4361 ,1434733200 ,133 ,785506930 
2023-03,인천광역시,남동구,48036 ,25395607910 ,810 ,423721670 ,7882 ,2326275840 ,307 ,1998128190 
2023-03,인천광역시,부평구,49395 ,26044357160 ,767 ,490322770 ,8233 ,2425670590 ,253 ,1179269090 
2023-03,인천광역시,계양구,29632 ,15891387180 ,453 ,252851780 ,4712 ,1367057150 ,141 ,904782450 
2023-03,인천광역시,서구,47280 ,26353080000 ,842 ,408148810 ,7397 ,2222706560 ,253 ,1833904550 
2023-03,인천광역시,강화군,12865 ,6171518970 ,101 ,42084430 ,2044 ,499640230 ,37 ,198945440 
2023-03,인천광역시,옹진군,3227 ,1602725220 ,26 ,12093110 ,577 ,154936060 ,14 ,77212060 
2023-03,광주광역시,동구,12148 ,5610321000 ,105 ,48248620 ,2072 ,551545190 ,31 ,185529750 
2023-03,광주광역시,서구,26107 ,13460735480 ,330 ,165336050 ,4623 ,1310487340 ,91 ,457864950 
2023-03,광주광역시,남구,22026 ,10241408350 ,274 ,135870940 ,4024 ,1102965570 ,71 ,472566550 
2023-03,광주광역시,북구,40902 ,19725086030 ,585 ,308292080 ,7244 ,2024846340 ,119 ,672561260 
2023-03,광주광역시,광산구,27076 ,13858519140 ,544 ,299810900 ,5532 ,1555072980 ,120 ,770429090 
2023-03,대전광역시,동구,25070 ,11191945310 ,324 ,176301600 ,4332 ,1126009450 ,98 ,455132480 
2023-03,대전광역시,중구,25921 ,12091796450 ,305 ,126892070 ,4440 ,1241284490 ,80 ,489089300 
2023-03,대전광역시,서구,39549 ,21388594450 ,492 ,376954330 ,6323 ,1884009420 ,164 ,983422990 
2023-03,대전광역시,유성구,23818 ,15215402770 ,319 ,291507600 ,3589 ,1152667940 ,79 ,350645750 
2023-03,대전광역시,대덕구,19379 ,9989073880 ,303 ,163794400 ,3044 ,865505080 ,85 ,402783570 
2023-03,울산광역시,중구,23165 ,15403946200 ,352 ,166289020 ,3839 ,1298586280 ,78 ,378036640 
2023-03,울산광역시,남구,30664 ,21689387600 ,444 ,324776650 ,4985 ,1805208650 ,112 ,760325930 
2023-03,울산광역시,동구,17951 ,15806751290 ,203 ,132509390 ,2677 ,1047438310 ,56 ,285951930 
2023-03,울산광역시,북구,16948 ,13641620730 ,321 ,231984580 ,2802 ,992642670 ,58 ,306305270 
2023-03,울산광역시,울주군,25308 ,15748503740 ,370 ,191377770 ,4332 ,1301938920 ,104 ,856358310 
2023-03,세종특별자치시,세종특별자치시,24054 ,13604794310 ,327 ,174135620 ,4128 ,1174687650 ,83 ,568768420 
2023-03,경기도,수원시,91203 ,52806712990 ,1317 ,823790080 ,14881 ,4619107140 ,416 ,2860246010 
2023-03,경기도,성남시,87077 ,51424453130 ,910 ,509553530 ,12560 ,4016519720 ,346 ,2466931830 
2023-03,경기도,의정부시,42392 ,20528645370 ,600 ,311246840 ,7534 ,2192783880 ,182 ,982799100 
2023-03,경기도,안양시,55568 ,32866907850 ,624 ,332167820 ,8143 ,2594646690 ,198 ,1062625150 
2023-03,경기도,부천시,82278 ,43332400910 ,1061 ,512527890 ,12460 ,3612947470 ,341 ,1976364690 
2023-03,경기도,광명시,29379 ,15702209600 ,366 ,180905610 ,4538 ,1343802330 ,79 ,343474810 
2023-03,경기도,평택시,45212 ,24238578960 ,689 ,407874100 ,8348 ,2380546270 ,275 ,2000605270 
2023-03,경기도,동두천시,10399 ,4752678630 ,148 ,85462080 ,1965 ,538090710 ,50 ,328408980 
2023-03,경기도,안산시,54903 ,30994564740 ,1029 ,615578940 ,9008 ,2654701590 ,401 ,2605868170 
2023-03,경기도,고양시,96290 ,55291787190 ,1198 ,868548630 ,14723 ,4784295030 ,347 ,2181379550 
2023-03,경기도,과천시,6701 ,4855807270 ,37 ,22547900 ,807 ,287223230 ,15 ,226519180 
2023-03,경기도,구리시,17400 ,8966074740 ,238 ,115292830 ,2714 ,796855530 ,63 ,407461140 
2023-03,경기도,남양주시,63513 ,31798216250 ,945 ,453956440 ,10236 ,2967158170 ,290 ,1997218510 
2023-03,경기도,오산시,16546 ,8940952940 ,282 ,191577990 ,2959 ,879025960 ,100 ,628984190 
2023-03,경기도,시흥시,37388 ,19602445750 ,796 ,368108890 ,5970 ,1740731040 ,311 ,1897268690 
2023-03,경기도,군포시,26379 ,15515777370 ,320 ,208910110 ,3991 ,1253224120 ,92 ,492389740 
2023-03,경기도,의왕시,16718 ,10397212600 ,181 ,175233720 ,2302 ,758945750 ,49 ,316183070 
2023-03,경기도,하남시,27753 ,15682352470 ,339 ,269714170 ,3715 ,1138225210 ,79 ,502918680 
2023-03,경기도,용인시,91293 ,56702879290 ,1029 ,747849640 ,13769 ,4808093510 ,352 ,2267589400 
2023-03,경기도,파주시,41563 ,21120006770 ,619 ,318154850 ,7244 ,2056371920 ,237 ,1742798910 
2023-03,경기도,이천시,21295 ,10981599590 ,306 ,155708810 ,3760 ,1015919730 ,101 ,699899430 
2023-03,경기도,안성시,21195 ,10661113860 ,247 ,145761350 ,3649 ,962435200 ,127 ,951311750 
2023-03,경기도,김포시,39801 ,21896218750 ,553 ,371351110 ,6062 ,1888603630 ,243 ,2188592590 
2023-03,경기도,화성시,58401 ,32717465830 ,987 ,596425750 ,9445 ,2755559290 ,440 ,3938768790 
2023-03,경기도,광주시,37142 ,19003210740 ,497 ,230388480 ,5413 ,1571714810 ,258 ,1926942480 
2023-03,경기도,양주시,23770 ,11424861900 ,356 ,180602670 ,3963 ,1099644920 ,104 ,737706600 
2023-03,경기도,포천시,18647 ,8685067570 ,266 ,121420280 ,3141 ,810863370 ,136 ,984099460 
2023-03,경기도,여주시,14724 ,7238948690 ,201 ,91547130 ,2647 ,664859100 ,50 ,266348870 
2023-03,경기도,연천군,6159 ,2749986080 ,69 ,25541320 ,1168 ,289315680 ,23 ,113041470 
2023-03,경기도,가평군,9385 ,4594916660 ,107 ,49449660 ,1543 ,391707650 ,18 ,146158650 
2023-03,경기도,양평군,18746 ,10000107930 ,183 ,95627610 ,2922 ,802909900 ,51 ,291997830 
2023-03,강원도,춘천시,26472 ,12876837600 ,397 ,197499960 ,4888 ,1359836400 ,126 ,657666570 
2023-03,강원도,원주시,33592 ,16852257320 ,529 ,262932960 ,5879 ,1571582380 ,131 ,723180100 
2023-03,강원도,강릉시,25699 ,12272937070 ,358 ,184996930 ,5129 ,1345428950 ,103 ,480734870 
2023-03,강원도,동해시,10503 ,5340395690 ,155 ,70726720 ,2105 ,589919820 ,32 ,142176490 
2023-03,강원도,태백시,6551 ,3461468920 ,121 ,90848840 ,1467 ,352920710 ,24 ,155792720 
2023-03,강원도,속초시,8521 ,3860196730 ,117 ,72662020 ,1570 ,402497600 ,34 ,158207910 
2023-03,강원도,삼척시,9807 ,5141442240 ,121 ,63820460 ,2229 ,577558260 ,32 ,153111870 
2023-03,강원도,홍천군,10926 ,5188639120 ,110 ,44313600 ,1961 ,472558040 ,42 ,240264130 
2023-03,강원도,횡성군,8736 ,4265432000 ,101 ,41746120 ,1408 ,335537020 ,35 ,162052630 
2023-03,강원도,영월군,6589 ,3222718510 ,79 ,37625510 ,1248 ,312762430 ,16 ,109667350 
2023-03,강원도,평창군,7010 ,3336696600 ,65 ,26871280 ,1212 ,284236110 ,20 ,111710770 
2023-03,강원도,정선군,6025 ,2827418510 ,100 ,36992510 ,1341 ,319087800 ,21 ,97144900 
2023-03,강원도,철원군,5370 ,2318314930 ,48 ,21631800 ,1151 ,276924930 ,23 ,91347520 
2023-03,강원도,화천군,3030 ,1315873210 ,29 ,16688120 ,596 ,148786080 ,15 ,88420080 
2023-03,강원도,양구군,2534 ,1079611900 ,29 ,12066160 ,517 ,123282590 ,11 ,68793650 
2023-03,강원도,인제군,3873 ,1756581230 ,36 ,14680490 ,732 ,184311370 ,16 ,125668810 
2023-03,강원도,고성군,4068 ,1721912670 ,47 ,21918320 ,953 ,222991950 ,20 ,87101960 
2023-03,강원도,양양군,4525 ,2053982690 ,49 ,20497780 ,1044 ,251169830 ,14 ,110331830 
2023-03,충청북도,청주시,75462 ,39499213880 ,1097 ,663209990 ,13768 ,3775495950 ,348 ,2074125620 
2023-03,충청북도,충주시,25239 ,11759410540 ,342 ,175051190 ,4696 ,1154026770 ,105 ,635085840 
2023-03,충청북도,제천시,17527 ,8469909950 ,230 ,105896980 ,3237 ,891337510 ,56 ,309804100 
2023-03,충청북도,보은군,6244 ,2760755970 ,62 ,30230800 ,1456 ,333669740 ,19 ,104516910 
2023-03,충청북도,옥천군,9185 ,4245436240 ,99 ,45150810 ,1809 ,434474430 ,25 ,104661390 
2023-03,충청북도,영동군,8629 ,3890718360 ,67 ,28574320 ,1830 ,441283340 ,23 ,110074520 
2023-03,충청북도,증평군,4050 ,1925099870 ,50 ,24844750 ,744 ,184302320 ,21 ,99434990 
2023-03,충청북도,진천군,9392 ,4627113700 ,118 ,49663310 ,1718 ,421711860 ,74 ,563617830 
2023-03,충청북도,괴산군,7684 ,3659778020 ,41 ,63649270 ,1522 ,356413910 ,18 ,89466610 
2023-03,충청북도,음성군,12862 ,6138934540 ,168 ,100665780 ,2317 ,567495740 ,108 ,917241400 
2023-03,충청북도,단양군,5494 ,2663089800 ,63 ,26888610 ,1066 ,267823420 ,16 ,112867480 
2023-03,충청남도,천안시,50297 ,26809651470 ,827 ,479115150 ,8977 ,2522127590 ,275 ,1722961520 
2023-03,충청남도,공주시,15692 ,6910059340 ,148 ,73975660 ,3136 ,764930150 ,63 ,278044650 
2023-03,충청남도,보령시,14980 ,6330396500 ,207 ,101628700 ,3245 ,708486320 ,29 ,239132930 
2023-03,충청남도,아산시,26837 ,13454110880 ,444 ,231263570 ,4895 ,1301342670 ,163 ,1199564260 
2023-03,충청남도,서산시,18667 ,8863964440 ,215 ,102667470 ,3497 ,858394860 ,77 ,519870640 
2023-03,충청남도,논산시,16922 ,7173807470 ,158 ,64986360 ,3444 ,772991550 ,59 ,277489720 
2023-03,충청남도,계룡시,2860 ,1394488080 ,41 ,15352010 ,491 ,151014000 ,9 ,50460030 
2023-03,충청남도,당진시,18274 ,8558146870 ,243 ,124514980 ,3591 ,909216350 ,78 ,568188390 
2023-03,충청남도,금산군,9108 ,3776655290 ,72 ,30845960 ,1992 ,439285260 ,31 ,194485570 
2023-03,충청남도,부여군,12482 ,5237390350 ,136 ,67950170 ,2698 ,612354920 ,37 ,189534410 
2023-03,충청남도,서천군,10110 ,4215789190 ,126 ,49798680 ,2126 ,477981180 ,21 ,153153080 
2023-03,충청남도,청양군,6154 ,2573952900 ,59 ,25368630 ,1398 ,296010200 ,14 ,87897470 
2023-03,충청남도,홍성군,12611 ,5572606140 ,164 ,69467130 ,2665 ,645522870 ,49 ,228217080 
2023-03,충청남도,예산군,13010 ,5753605250 ,136 ,71092450 ,2707 ,636912250 ,45 ,263642400 
2023-03,충청남도,태안군,10827 ,4553752680 ,105 ,40006450 ,2253 ,512801850 ,31 ,123399710 
2023-03,전라북도,전주시,59630 ,29215054180 ,825 ,393981810 ,10534 ,2907942130 ,181 ,832652800 
